Model,MSO2024
Firmware Version,1.35
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0002
Sample Interval,1.60E-08
Filter Frequency,2.00E+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,MATH
-9.81E-04,-0.12
-9.81E-04,-0.08
-9.81E-04,-0.08
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.08
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.81E-04,-0.08
-9.81E-04,-0.12
-9.81E-04,-0.08
-9.81E-04,-0.08
-9.81E-04,-0.2
-9.81E-04,-0.12
-9.81E-04,-0.08
-9.81E-04,-0.04
-9.81E-04,-0.2
-9.81E-04,-0.08
-9.81E-04,-0.12
-9.81E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.04
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.04
-9.80E-04,-0.28
-9.80E-04,-0.12
-9.80E-04,-0.04
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,0
-9.80E-04,-0.16
-9.80E-04,-0.04
-9.80E-04,0
-9.80E-04,-0.2
-9.80E-04,0
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.04
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.04
-9.80E-04,-0.12
-9.80E-04,-0.04
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.80E-04,-0.12
-9.80E-04,-0.12
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.80E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.04
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.08
-9.79E-04,0
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.79E-04,-0.04
-9.79E-04,-0.12
-9.79E-04,-0.04
-9.79E-04,-0.12
-9.79E-04,-0.2
-9.79E-04,-0.12
-9.79E-04,0.16
-9.79E-04,-0.16
-9.79E-04,-0.2
-9.79E-04,-0.12
-9.79E-04,-0.12
-9.79E-04,-0.04
-9.79E-04,-0.12
-9.79E-04,-0.08
-9.79E-04,-0.12
-9.78E-04,0.08
-9.78E-04,-0.32
-9.78E-04,-0.12
-9.78E-04,-0.04
-9.78E-04,-0.04
-9.78E-04,-0.2
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.04
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.2
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,0
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.04
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.04
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.08
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.08
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.78E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.04
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.04
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.2
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.04
-9.77E-04,-0.08
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.08
-9.77E-04,-0.12
-9.77E-04,-0.12
-9.77E-04,-0.04
-9.77E-04,-0.2
-9.77E-04,0
-9.77E-04,-0.2
-9.77E-04,-0.04
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,0
-9.76E-04,0
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.16
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.04
-9.76E-04,-0.04
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,0
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.04
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.08
-9.76E-04,-0.16
-9.76E-04,0
-9.76E-04,-0.12
-9.76E-04,-0.12
-9.76E-04,-0.08
-9.76E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.04
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.04
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,0
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.04
-9.75E-04,-0.08
-9.75E-04,-0.04
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,0
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.12
-9.75E-04,-0.08
-9.75E-04,-0.08
-9.75E-04,-0.08
-9.75E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.04
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.04
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.08
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.04
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.08
-9.74E-04,-0.08
-9.74E-04,-0.08
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.04
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,0
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.74E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,0
-9.73E-04,-0.08
-9.73E-04,0
-9.73E-04,-0.2
-9.73E-04,-0.04
-9.73E-04,-0.12
-9.73E-04,-0.08
-9.73E-04,-0.04
-9.73E-04,-0.08
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,0
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.16
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.08
-9.73E-04,-0.12
-9.73E-04,-0.08
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,0
-9.73E-04,-0.08
-9.73E-04,-0.08
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.04
-9.73E-04,-0.2
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.12
-9.73E-04,-0.08
-9.73E-04,-0.08
-9.73E-04,-0.08
-9.73E-04,-0.04
-9.73E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,0
-9.72E-04,-0.2
-9.72E-04,-0.12
-9.72E-04,-0.2
-9.72E-04,0
-9.72E-04,-0.16
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.08
-9.72E-04,-0.08
-9.72E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,0.04
-9.72E-04,-0.2
-9.72E-04,-0.2
-9.72E-04,-0.04
-9.72E-04,-0.08
-9.72E-04,0
-9.72E-04,-0.12
-9.72E-04,-0.08
-9.72E-04,-0.12
-9.72E-04,0
-9.72E-04,-0.2
-9.72E-04,-0.12
-9.72E-04,0.08
-9.72E-04,-0.16
-9.72E-04,-0.12
-9.72E-04,-0.04
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.72E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.04
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.2
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.04
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,0
-9.71E-04,-0.12
-9.71E-04,0
-9.71E-04,-0.08
-9.71E-04,-0.04
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.04
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.12
-9.71E-04,-0.08
-9.71E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.16
-9.70E-04,0
-9.70E-04,-0.2
-9.70E-04,-0.04
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.16
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.12
-9.70E-04,-0.08
-9.70E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.2
-9.69E-04,-0.04
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.04
-9.69E-04,-0.04
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.69E-04,-0.12
-9.69E-04,-0.04
-9.69E-04,-0.08
-9.69E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.24
-9.68E-04,0.04
-9.68E-04,-0.04
-9.68E-04,-0.16
-9.68E-04,-0.2
-9.68E-04,0
-9.68E-04,-0.12
-9.68E-04,0
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.04
-9.68E-04,-0.04
-9.68E-04,-0.36
-9.68E-04,0
-9.68E-04,0.08
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.2
-9.68E-04,-0.08
-9.68E-04,-0.16
-9.68E-04,-0.04
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.04
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.04
-9.68E-04,-0.12
-9.68E-04,0
-9.68E-04,-0.08
-9.68E-04,0
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.04
-9.68E-04,-0.12
-9.68E-04,-0.04
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.08
-9.68E-04,-0.12
-9.68E-04,-0.2
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.68E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,0
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.2
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,0
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.2
-9.67E-04,-0.04
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,0
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.2
-9.67E-04,0
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.2
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.12
-9.67E-04,-0.04
-9.67E-04,-0.08
-9.67E-04,-0.08
-9.67E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.04
-9.66E-04,-0.04
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.04
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.04
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.04
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.2
-9.66E-04,-0.04
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.08
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.04
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,-0.12
-9.66E-04,0
-9.66E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.08
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,0
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.04
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.04
-9.65E-04,-0.12
-9.65E-04,-0.04
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.04
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,0
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.08
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.65E-04,-0.12
-9.64E-04,-0.04
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.04
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.04
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.08
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,-0.12
-9.64E-04,0
-9.64E-04,-0.2
-9.64E-04,0.04
-9.64E-04,-0.2
-9.64E-04,0
-9.64E-04,-0.12
-9.64E-04,-0.08
-9.64E-04,-0.12
-9.64E-04,-0.12
